workbook_record_id,year,title,author_list,venue,engine,citation_count,h5_index,mean_citation,quartile,quality_signal_available,title_stage_decision,abstract_keyword_stage_decision,post_abstract_decision,quality_decision,survey_decision,nids_scope_decision,access_decision,selected_for_detailed_review,retained_for_taxonomy_mapping,taxonomy_mapping_status,included_in_final_primary_corpus,source_sheet
1388,2024,analysis of financial data risk and network information security by blockchain technology and edge computing,s. liu; c. wang; y. zhou,ieee transactions on engineering management,ieee,5,33,5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1399,2024,control system level intrusion detection on j1939 heavy-duty vehicle buses,c. jichici; a. berdich; a. musuroi; b. groza,ieee transactions on industrial informatics,ieee,9,114,9,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1400,2025,mathematical modeling of cyberattack defense mechanism using hybrid transfer learning with snow ablation optimization algorithm in critical infrastructures,m. k. ishak,ieee access,ieee,0,164,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1401,2025,transitioning from federated learning to quantum federated learning in internet of things: a comprehensive survey,c. qiao; m. li; y. liu; z. tian,ieee communications surveys and tutorials,ieee,16,156,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1407,2024,iotsecut: uncertainty-based hybrid deep learning approach for superior iot security amidst evolving cyber threats,a. g. m. mengara; y. yoo; v. c. m. leung,ieee internet of things journal,ieee,15,122,15,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1411,2025,enhancing power grid reliability with machine learning and auxiliary classifier generative adversarial networks: a study on fault detection using the georgia electric system load dataset,h. u. r. siddiqui; r. brown; a. ali saleem; m. amjad raza; s. dudley,ieee access,ieee,0,164,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1413,2025,optimizing secure ai lifecycle model management with innovative generative ai strategies,a. omran almagrabi; r. a. khan,ieee access,ieee,7,164,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1418,2022,deep learning based attack detection for cyber-physical system cybersecurity: a survey,j. zhang; l. pan; q. -l. han; c. chen; s. wen; y. xiang,ieee/caa journal of automatica sinica,ieee,364,51,121.3333333333333,Q1,h5-index+quartile,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1420,2024,cgaad: centrality- and graph-aware deep-learning model for detecting cyberattacks targeting industrial control systems in critical infrastructure,t. n. i. alrumaih; m. j. f. alenazi,ieee internet of things journal,ieee,5,122,5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1428,2022,a flow-based anomaly detection approach with feature selection method against ddos attacks in sdns,m. s. e. sayed; n. -a. le-khac; m. a. azer; a. d. jurcut,ieee transactions on cognitive communications and networking,ieee,135,34,45,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1437,2024,a review of machine learning techniques for optical wireless communication in intelligent transport systems,t. sefako; f. yang; j. song; r. balmahoon; l. cheng,intelligent and converged networks,ieee,0,,0,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1442,2024,bayesian gan-based false data injection attack detection in active distribution grids with ders,j. xie; a. rahman; w. sun,ieee transactions on smart grid,ieee,6,130,6,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1443,2024,the role of deep learning in advancing proactive cybersecurity measures for smart grid networks: a survey,n. abdi; a. albaseer; m. abdallah,ieee internet of things journal,ieee,22,122,22,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1457,2024,enhancing road safety and cybersecurity in traffic management systems: leveraging the potential of reinforcement learning,i. agarwal; a. singh; a. agarwal; s. mishra; s. k. satapathy; s. -b. cho; m. r. prusty; s. n. mohanty,ieee access,ieee,8,164,8,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1461,2024,you can glimpse but you cannot identify: protect iot devices from being fingerprinted,s. tan; s. yu; w. liu; d. he; s. chan,ieee transactions on dependable and secure computing,ieee,4,59,4,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1464,2023,mitfed: a privacy preserving collaborative network attack mitigation framework based on federated learning using sdn and blockchain,z. a. e. houda; a. s. hafid; l. khoukhi,ieee transactions on network science and engineering,ieee,90,36,45,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1470,2024,research on encrypted traffic detection based on key features,f. chen; j. bai; w. gao,ieee access,ieee,1,164,1,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1484,2024,overview of ddos attack detection in software-defined networks,h. wang; y. li,ieee access,ieee,11,164,11,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1487,2022,privacy-preserved cyberattack detection in industrial edge of things (ieot): a blockchain-orchestrated federated learning approach,m. abdel-basset; n. moustafa; h. hawash,ieee transactions on industrial informatics,ieee,46,114,15.33333333333333,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1489,2023,blockchain and deep learning for secure communication in digital twin empowered industrial iot network,p. kumar; r. kumar; a. kumar; a. a. franklin; s. garg; s. singh,ieee transactions on network science and engineering,ieee,78,36,39,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1490,2023,can-loc: spoofing detection and physical intrusion localization on an in-vehicle can bus based on deep features of voltage signals,e. levy; a. shabtai; b. groza; p. -s. murvay; y. elovici,ieee transactions on information forensics and security,ieee,22,92,11,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1491,2022,a generative approach to open set recognition using distance-based probabilistic anomaly augmentation,j. goodman; s. sarkani; t. mazzuchi,ieee access,ieee,6,164,2,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1494,2024,a robust covert attack strategy for a class of uncertain cyber-physical systems,x. li; p. zhang; h. dong,ieee transactions on automatic control,ieee,7,109,7,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1495,2024,anomaly detection algorithm of industrial internet of things data platform based on deep learning,x. li; c. xie; z. zhao; c. wang; h. yu,ieee transactions on green communications and networking,ieee,3,,3,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1496,2023,efficient and lightweight convolutional networks for iot malware detection: a federated learning approach,m. abdel-basset; h. hawash; k. m. sallam; i. elgendi; k. munasinghe; a. jamalipour,ieee internet of things journal,ieee,29,122,14.5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1504,2024,enhancing cloud-based inventory management: a hybrid blockchain approach with generative adversarial network and elliptic curve diffie helman techniques,r. r. irshad; z. hussain; i. hussain; s. hussain; e. asghar; i. m. alwayle; k. m. alalayah; a. yousif; a. ali,ieee access,ieee,5,164,5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1508,2025,applications of generative ai (gai) for mobile and wireless networking: a survey,t. -h. vu; s. kumar jagatheesaperumal; m. -d. nguyen; n. van huynh; s. kim; q. -v. pham,ieee internet of things journal,ieee,17,122,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1510,2024,deep learning-assisted security and privacy provisioning in the internet of medical things systems: a survey on recent advances,r. pakrooh; a. jabbari; c. fung,ieee access,ieee,9,164,9,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1513,2025,securing facts-based wide area damping controllers using modified conditional generative adversarial networks,m. b. vavdareh; m. ghafouri; a. ameli,ieee transactions on smart grid,ieee,1,130,inf,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1520,2024,adaptive optimal control via q-learning for multi-agent pursuit-evasion games,x. dong; h. zhang; z. ming,ieee transactions on circuits and systems ii: express briefs,ieee,7,,7,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1536,2024,modified marine predators algorithm with deep learning-driven security solution for iot-assisted uav networks,s. a. babu; a. ranganath; m. m. goswami; t. gnanaprakasam; m. k. ishak,ieee access,ieee,1,164,1,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1541,2023,privacy-preserved generative network for trustworthy anomaly detection in smart grids: a federated semisupervised approach,m. abdel-basset; n. moustafa; h. hawash,ieee transactions on industrial informatics,ieee,47,114,23.5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1542,2024,rec-def: a recommendation-based defence mechanism for privacy preservation in federated learning systems,c. sandeepa; b. siniarski; s. wang; m. liyanage,ieee transactions on consumer electronics,ieee,7,,7,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1549,2024,blockchain-powered deep learning for internet of things with cloud-assisted secure smart home networks,f. f. alruwaili,ieee access,ieee,1,164,1,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1551,2022,data discretization and decision boundary data point analysis for unknown attack detection,g. -y. shin; d. -w. kim; m. -m. han,ieee access,ieee,7,164,2.333333333333333,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1554,2024,explainable ai for cyber-physical systems: issues and challenges,a. hoenig; k. roy; y. t. acquaah; s. yi; s. s. desai,ieee access,ieee,18,164,18,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1557,2023,optimist: lightweight and transparent ids with optimum placement strategy to mitigate mixed-rate ddos attacks in iot networks,p. bhale; d. r. chowdhury; s. biswas; s. nandi,ieee internet of things journal,ieee,29,122,14.5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
